id,nama,lat,lng,kecamatan_id
1101062001,Dalam,3.3446981536325344,97.16138316300086,110106
1101062002,Subarang,3.34317100576447,97.21212637268826,110106
1101062003,Kuta Baru,3.326054556633909,97.15989650600092,110106
1101062004,Gunung Ketek,3.3616847059497963,97.2050291178111,110106
1101062005,Ladang Panton Luas,3.3255749217990087,97.1500931925499,110106
1101062006,Madat,3.3210237446584525,97.15459390860329,110106
1101062007,Alur Seumerah,3.334968241927304,97.15083655225475,110106
1101062008,Tengah,3.328153872077497,97.1561759717445,110106
1101062009,Gunung Cut,3.3211963807457074,97.13120064128132,110106
1101062010,Alur Pinang,3.326838906399222,97.13938323934228,110106
1101062011,Kuta Blang,3.336861198410199,97.13681823317026,110106
1101062012,Batee Tunggai,3.3511632278754475,97.1396262839213,110106
1101062013,Ujung Tanah,3.2972390469425488,97.15348534643869,110106
1101062014,Ujung Kampung,3.3081971414746407,97.14977855301457,110106
1101062015,Jilatang,3.3104985222080674,97.14870311377653,110106
1101062016,Luar,3.3061013040801153,97.1489264884938,110106
1101062017,Lubuk Layu,3.3074071786035635,97.19291317680039,110106
1101062018,Suaq Hulu,3.3085924374965874,97.1549460194099,110106
1101062019,Tampang,3.3076097937857836,97.14664155502528,110106
1101062020,Payonan Gadang,3.3010875923263723,97.15839083579264,110106
1101062021,Gadang,3.3148549220888532,97.14345981545956,110106
1101062022,Baru,3.3141803862172075,97.14623109017654,110106
1101062023,Ladang Kasik Putih,3.32251004191606,97.14282361059433,110106
1101062024,Air Sialang Hilir,3.3144375951538514,97.15005063421629,110106
1101062025,Air Sialang Hulu,3.3127660758394364,97.15612024430926,110106
1101062026,Air Sialang Tengah,3.326766534900388,97.20705535565921,110106
1101062027,Balai,3.3204457018403923,97.14892691610233,110106
1101062028,Arafah,3.3039992441857056,97.14993863301407,110106
1101072001,Sikulat,3.3967089466471205,97.10072631174137,110107
1101072002,Sawang I,3.38635340880973,97.09849536345163,110107
1101072003,Meuligo,3.3974201973507214,97.09481082441621,110107
1101072004,Lhok Pawoh,3.3629031367919415,97.13066959190374,110107
1101072005,Sawang Ii,3.377693431513252,97.10380919782764,110107
1101072006,Ujung Karang,3.37543904026614,97.11781884787898,110107
1101072007,Trieng Meuduro Baroh,3.3950717323826405,97.10628873484991,110107
1101072008,Trieng Meuduro Tunong,3.398270080337559,97.11572306189855,110107
1101072009,Panton Luas,3.3923416576150047,97.16289671840617,110107
1101072010,Simpang Tiga,3.410757399120405,97.10402550265798,110107
1101072011,Kuta Baro,3.4077083803553423,97.08916482193032,110107
1101072012,Blang Geulinggang,3.4036057999995415,97.09583798792549,110107
1101072013,Mutiara,3.4411445189575534,97.15308766445821,110107
1101072014,Ujung Padang,3.40413079195043,97.08591428088342,110107
1101072015,Sawang Ba'U,3.4117695965072072,97.08128676611625,110107
1101082001,Lhok Keutapang,3.2644477145844135,97.17074299649238,110108
1101082002,Hilir,3.2636680607993633,97.17545422066114,110108
1101082003,Padang,3.2577127490933746,97.18004949003182,110108
1101082004,Hulu,3.2615713509554496,97.18288776686613,110108
1101082005,Jambo Apha,3.271999426411425,97.18052940251862,110108
1101082006,Tepi Air,3.2595294237877224,97.18306836303984,110108
1101082007,Pasar,3.2564678013196997,97.18320011274024,110108
1101082008,Lhok Bengkuang,3.274018113157383,97.19129005024674,110108
1101082009,Panton Luas,3.311035995994465,97.2300434184513,110108
1101082010,Gunung Kerambil,3.2900004279931236,97.16138369774933,110108
1101082011,Air Berudang,3.2782587089619515,97.168222903562,110108
1101082012,Batu Itam,3.276185403785816,97.22377168504518,110108
1101082013,Panjupian,3.2666163794486733,97.23637149641274,110108
1101082014,Lhok Rukam,3.2684745414903795,97.24683366205394,110108
1101082015,Air Pinang,3.2691720164088736,97.25831837149788,110108
1101082016,Lhok Bengkuang Timur,3.27237770467342,97.20224762433048,110108
1101092001,Keude Trumon,2.795277212709321,97.67287748846647,110109
1101092002,Ujong Tanoh,2.8264828501066432,97.6572237194647,110109
1101092003,Sigleng,2.8718251999033186,97.63040205576955,110109
1101092004,Ie Meudama,2.760148036929071,97.69191282996081,110109
1101092005,Teupin Tinggi,2.6999196506421277,97.7181303570377,110109
1101092006,Kuta Baro,2.8463343623698165,97.61803902275953,110109
1101092007,Panton Bilie,2.874245457509447,97.60679560630948,110109
1101092012,Kuta Padang,2.6292953607166085,97.72352594828601,110109
1101092013,Raket,2.466131781277474,97.69206325550799,110109
1101092014,Gampong Teungoh,2.552149952986545,97.75486604226992,110109
1101092015,Seuneubok Jaya,2.746840834340576,97.71436595287344,110109
1101092016,Padang Harapan,2.848768866460532,97.66366662555849,110109
1101102001,Ladang Teungoh,3.2178680736224736,97.28737159096953,110110
1101102002,Pucok Krueng,3.2264345962291694,97.28122041315798,110110
1101102003,Silolo,3.2050923569228758,97.30282779611828,110110
1101102004,Kampung Baru,3.166268750614204,97.29528512853898,110110
1101102005,Panton Bili,3.2144212528813108,97.2938601583367,110110
1101102006,Paya Ateuk,3.1877216792508785,97.3067245433919,110110
1101102007,Ladang Tuha,3.2030421269524187,97.27423097443584,110110
1101102008,Mata Ie,3.2108729906649973,97.27104991753907,110110
1101102009,Ujong Batee,3.2537996783218923,97.27292586411721,110110
1101102010,Lhok Sialang Cut,3.1755020462375447,97.31414936409914,110110
1101102011,Seuneubok,3.183273649009629,97.2847534678108,110110
1101102012,Ie Mirah,3.1557952850519984,97.32323750274139,110110
1101102013,Pasie Rasian,3.1505182139927816,97.29159666482012,110110
1101102014,Ujung Padang Rasian,3.15616385067163,97.30549267065075,110110
1101102015,Krueng Kalee,3.176452042633776,97.30482645055852,110110
1101102016,Lhok Sialang Rayeuk,3.1676734828993354,97.32039368473127,110110
1101102017,Gampong Baro,3.189011057209481,97.29418816836272,110110
1101102018,Teupin Gajah,3.1725578911138457,97.28889504975562,110110
1101102019,Ujung Padang Asahan,3.1400376334063833,97.3080975939891,110110
1101102020,Pulo Ie Ii,3.145489126082953,97.32737041615395,110110
1101102021,Pante Raja,3.1939989853179185,97.27852339358512,110110
1101112001,Tengah Peulumat,3.5089394670599034,97.03036517272089,110111
1101112002,Paya Peulumat,3.502204911221638,97.02792960289338,110111
1101112003,Padang Peulumat,3.507183633758736,97.0383117045401,110111
1101112004,Aur Peulumat,3.5145575636697366,97.03219702433414,110111
1101112005,Limau Saring,3.5069389470604118,97.04595858478211,110111
1101112006,Beutong,3.517789366285446,97.0353175380091,110111
1101112007,Peuneulop,3.5097416236942984,97.04902835428481,110111
1101112008,Gunung Rotan,3.5937091457094814,97.10264016606077,110111
1101112009,Keumumu Hilir,3.5232691442091464,97.01961475211996,110111
1101112010,Keumumu Hulu,3.5328854947747805,97.03081819855277,110111
1101112011,Keumumu Seberang,3.545295483651303,97.02462450193642,110111
1101112012,Sawang Indah,3.530773920840839,97.00971828633037,110111
1101122001,Tutong,3.572764080842295,96.98254821725125,110112
1101122002,Teungoh Iboh,3.576657127146975,96.98190760252729,110112
1101122003,Peulokan,3.57984233756474,96.97775548478515,110112
1101122004,Kuta Iboh,3.568680541892404,96.97055131874384,110112
1101122005,Ujung Padang,3.565280356014886,96.9766606318174,110112
1101122006,Blang Baru,3.5763848437019763,96.95835996554102,110112
1101122007,Blang Poroh,3.574998129818288,96.96719554376271,110112
1101122008,Pulo Ie,3.575275066835196,96.94778754870441,110112
1101122009,Suak Lokan,3.582453525743317,96.9499315349276,110112
1101122010,Iku Lhueng,3.588052791207471,96.9534169794339,110112
1101122011,Kuta Trieng,3.5946399535840152,96.96977591116696,110112
1101122012,Pante Geulima,3.590899699384016,96.95798970066416,110112
1101122013,Panton Pawoh,3.6105015710465445,96.99075723798232,110112
1101122014,Batee Meucanang,3.6262495126077514,97.06448240264135,110112
1101122015,Panton Rubek,3.6072459958472547,96.96817116372907,110112
1101132001,Koto,3.3374256370876894,97.40376852334767,110113
1101132002,Alur Keujrun,3.4157728486665575,97.29416505450563,110113
1101132003,Jambo Papan,3.1809652487489486,97.37754055349579,110113
1101132004,Malaka,3.1987008820648324,97.37369579793967,110113
1101132005,Koto Indarung,3.18920172760403,97.3963964302585,110113
1101132006,Siurai-Urai,3.2114914170395807,97.40490875329738,110113
1101132007,Kampung Sawah,3.515084287896822,97.39019709027822,110113
1101132008,Kampung Padang,3.2365511511565805,97.36268223051466,110113
1101132009,Pulo Air,3.2397235383679828,97.35373380768611,110113
1101132010,Lawe Melang,3.246656243371882,97.40043987653718,110113
1101132011,Mersak,3.2403185975222715,97.34228950137012,110113
1101132012,Simpang Dua,3.2324388440213156,97.32107853109747,110113
1101132013,Simpang Tiga,3.1876523486636374,97.33923664851042,110113
1101142001,Paya Dapur,3.108346161362174,97.4114576837082,110114
1101142002,Sapik,3.080645146735478,97.37242311013911,110114
1101142003,Alai,3.0908972683843787,97.38262032044113,110114
1101142004,Durian Kawan,3.0846704910953555,97.4096836464607,110114
1101142005,Lawe Sawah,3.147400880504046,97.43367007539283,110114
1101142006,Lawe Buluh Didi,3.1334105879748053,97.41771894721998,110114
1101142007,Pucuk Lembang,3.161069961223057,97.48884054702296,110114
1101142008,Paya Laba,3.0739078038379977,97.36718220587983,110114
1101142009,Lawe Cimanok,3.275327483470287,97.43186531087782,110114
1101152001,Pasie Seubadeh,2.892084271737561,97.54534800985361,110115
1101152002,Ladang Rimba,2.9138370065455486,97.54099597500623,110115
1101152003,Ujong Pulo Rayeuk,2.8990942204388013,97.53161008857879,110115
1101152004,Sawah Tingkeum,2.9054465178268924,97.57115239025494,110115
1101152005,Simpang,2.9242393891671052,97.56834099652745,110115
1101152006,Ujong Pulo Cut,2.911564691854361,97.51492827587063,110115
1101152008,Seuleukat,2.9101064830368157,97.59167236340318,110115
1101162005,Pinto Rimba,2.8952668330874047,97.73019201317486,110116
1101162006,Krueng Luas,2.858729859617001,97.76033822956624,110116
1101162007,Jambo Dalem,2.912765952745687,97.78722217017423,110116
1101162008,Kapa Sesak,2.908495087489221,97.8496035906436,110116
1101162009,Seuneubok Punto,2.8419644951105303,97.77307491996476,110116
1101162010,Seuneubok Pusaka,2.8204397024404777,97.74041779246024,110116
1101162011,Alur Bujok,2.8313346707559695,97.78753668321872,110116
1101162012,Titi Poben,2.8100983800050927,97.78103788518541,110116
1101172001,Buket Gadeng,2.9914893124147297,97.49169956319658,110117
1101172002,Rambong,2.977092211508505,97.52056423545807,110117
1101172003,Seuneubok Keuranji,3.015202644579264,97.51162550685719,110117
1101172004,Seuneubok Alur Buloh,2.9599473310827773,97.58400847608111,110117
1101172005,Ujong Tanoh,2.9770952355516993,97.54756344636215,110117
1101172006,Ujong Gunong Cut,2.9449798904007456,97.5267710319697,110117
1101172007,Ujong Gunung Rayeuk,2.988514343544192,97.53170994066619,110117
1101172008,Beutong,3.038124052718576,97.54195653047304,110117
1101172009,Jambo Keupok,3.054072408629596,97.58382344504565,110117
1101172010,Alurduamas,3.0082012904602067,97.60684626711505,110117
1101182001,Ladang Rimba,2.91484653539717,97.64782042896698,110118
1101182002,Gunong Kapho,2.900596035907144,97.60472447660092,110118
1101182003,Kampong Teungoh,2.9366132507888802,97.61682263727323,110118
1101182004,Krueng Batee,2.9058522498807973,97.62261574868073,110118
1101182005,Pulo Paya,2.9234657645487445,97.63453908609276,110118
1101182006,Jambo Papeun,2.9149771466948518,97.66302371291204,110118
1101182007,Cot Bayu,2.8724018269167364,97.67203091567357,110118
1101182008,Naca,2.913415880610569,97.6783052485425,110118
1101182009,Ie Jeureuneh,2.904597060023411,97.70020584252897,110118
1101182010,Lhok Raya,2.8536704024023694,97.69575436549566,110118
1102012001,Engkeran,3.423737675488231,97.82703932713456,110201
1102012002,Rumah Kampung,3.4042540645995554,97.84496649838657,110201
1102012004,Pasir Bangun,3.426392503112347,97.8316721839771,110201
1102012006,Kubu,3.429023559836291,97.81916450921118,110201
1102012007,Lawe Kongker,3.41892068576361,97.81514778843547,110201
1102012008,Kuta Cingkam II,3.3997151957290277,97.63506394216431,110201
1102012009,Muara Baru,3.4141925157744466,97.84206258900493,110201
1102012011,Kuta Batu I,3.443253558389761,97.55289483810932,110201
1102012012,Kuta Cingkam I,3.4392009707598223,97.83079938980443,110201
1102012013,Kuta Batu II,3.4530044448588235,97.81751494085354,110201
1102012014,Lawe Sempilang,3.410125164068247,97.68431642361182,110201
1102012015,Prapat Batu Nunggul,3.4554249974621545,97.57053983976994,110201
1102012016,Pulo Sepang,3.465732478337602,97.59459046808047,110201
1102012017,Rih Mbelang,3.4292469660992273,97.60292939291503,110201
1102012018,Kute Batu Baru,3.4614658314563793,97.80794071053926,110201
1102012019,Darul Amin,3.431111274045783,97.83736200927599,110201
1102012020,Lawe Lubang Indah,3.4088084606541122,97.81767612043015,110201
1102012021,Batu Hamparan,3.388450291045522,97.61610608391457,110201
1102012022,Paye Munje,3.409450574742248,97.84057774910883,110201
1102012023,Pulo Ndadap,3.4447420289756496,97.82242428383346,110201
1102012024,Pasir Nunggul,3.422391003954854,97.83579778714767,110201
1102012025,Cingkham Mekhanggun,3.431446041586972,97.82809443451282,110201
1102012026,Pintu Khimbe,3.415366381220101,97.5774013873269,110201
1102012027,Lawe Kongker Hilir,3.4135059769331146,97.81832928342203,110201
1102012028,Pulo Gadung,3.4707511019053383,97.62239620400032,110201
1102012029,Pasikh Pehkmate,3.4200005830036337,97.84105219049323,110201
1102012030,Pasikh Nunang,3.398468607226348,97.81702936065452,110201
1102012031,Deleng Kukusen,3.3735185582806566,97.63133369678562,110201
1102022001,Bukit Merdeka,3.377052442117856,97.91465654500487,110202
1102022002,Darul Aman,3.388221461379757,97.91876250857644,110202
1102022003,Lawe Kesumpat,3.3777580937381892,97.90656174250425,110202
1102022004,Lawe Tua Gabungan,3.37613532613496,97.9270920984302,110202
1102022005,Lawe Sigala Ii,3.372221653421963,97.92708545959623,110202
1102022006,Lawe Sigala Timur,3.3734091975355187,97.94434233837183,110202
1102022007,Lawe Sigala Barat,3.35034012339503,97.91773059501915,110202
1102022008,Suka Damai,3.346974751834381,97.89466281585173,110202
1102022009,Kute Tengah,3.3543024872212532,97.94465344675116,110202
1102022010,Tanah Baru,3.3512575131886675,97.93158360410268,110202
1102022011,Kedataran Gabungan,3.3144253978963207,97.91596888540046,110202
1102022012,Gabungan Parsaroan,3.304575179859339,97.92075040792827,110202
1102022013,Lawe Loning Gabungan,3.323201839166217,97.9425880207572,110202
1102022014,Lawe Loning Aman,3.347101768231255,97.96540030436037,110202
1102022015,Suka Maju,3.3567779397989193,97.93292777681287,110202
1102022016,Lawe Tua Makmur,3.369147978512147,97.91174068921038,110202
1102022017,Lawe Tua Persatuan,3.3767980333415135,97.9231526014964,110202
1102022018,Lawe Serke,3.3658987548493426,97.8925565755258,110202
1102022019,Lawe Rakat,3.3546408141251263,97.95381347431862,110202
1102022020,Suka Jaya,3.3443237142548257,97.91280309397976,110202
1102022021,Enmiya Batu Dua Ratus,3.3814195592927323,97.91538196465658,110202
1102022022,Sebungke,3.3843489590115787,97.91587404411777,110202
1102022023,Bukit Sepakat,3.373458636198885,97.91274355748864,110202
1102022024,Lawe Loning Sepakat,3.3197363162112468,97.93162777811443,110202
1102022025,Lawe Loning I,3.3472240511401883,97.95712786800529,110202
1102022026,Gaya Jaya,3.327494280621328,97.91392204607794,110202
1102022027,Gelah Musara,3.345798023491417,97.90451626637,110202
1102022028,Mulie Dame,3.3385998499247567,97.90653388233072,110202
1102022029,Lawe Loning Hakhapen,3.347096447697556,97.97379027282926,110202
1102022030,Karya Indah,3.3527515772003316,97.91005935445988,110202
1102022031,Kayu Mbelin,3.3712865121460647,97.93224112406944,110202
1102022032,Lawe Sigala Barat Jaya,3.351658860898324,97.9158635015437,110202
1102022033,Lawe Pekhidinen,3.3653615063457885,97.94114668142579,110202
1102022034,Kertimbang,3.3089740196376933,97.91882895099252,110202
1102022035,Ndauh Nitenggo,3.301288212280071,97.91586412077497,110202
1102032001,Bambel Gabungan,3.4562418452199064,97.82715995911522,110203
1102032002,Kuta Buluh,3.4319315151139094,97.86427770056271,110203
1102032005,Lawe Hijo,3.44992631528848,97.85990525623104,110203
1102032006,Pinding,3.448693212201105,97.8641575450839,110203
1102032009,Terutung Megara Asli,3.4532804988596433,97.834403193414,110203
1102032011,Biak Muli,3.444812261845795,97.8339134816412,110203
1102032012,Kute Lang-Lang,3.4435352438735594,97.85330381409159,110203
1102032013,Pedesi,3.439168567832904,97.84083039713835,110203
1102032014,Terutung Payung Hulu,3.4335991798876693,97.84606862928293,110203
1102032015,Terutung Payung Hilir,3.431861105351545,97.84817428381754,110203
1102032016,Tualang Sembilar,3.4277612218535256,97.84721252950698,110203
1102032017,Kuning I,3.442608145306686,97.86255081110207,110203
1102032018,Kuning Ii,3.4439995484993724,97.87022170353565,110203
1102032019,Cinta Damai,3.456243435192214,97.91320584479018,110203
1102032020,Likat,3.434083051824325,97.85716062403223,110203
1102032021,Rikit,3.436539273616951,97.86469886334729,110203
1102032023,Bambel,3.464299423810835,97.82653444298454,110203
1102032025,Lawe Kihing,3.4626929952984673,97.82934384121646,110203
1102032026,Terutung Seperai,3.4544909035298548,97.83321585998581,110203
1102032027,Kute Seri,3.4459628877863575,97.84679408560231,110203
1102032028,Kuta Antara,3.4513358525780955,97.83517466620054,110203
1102032029,Pulo Perengge,3.4394104978598947,97.84784405366258,110203
1102032031,Pulo Kendondong,3.4629823648341564,97.91038244261486,110203
1102032033,Pancakh Iman,3.4656854270294173,97.83169225192862,110203
1102032034,Biak Muli Baru,3.448990229639378,97.83281358521135,110203
1102032035,Biak Muli Pantai Raja,3.4464346343435945,97.83997939951033,110203
1102032036,Biak Muli Sejahtera,3.4516336022860346,97.84301683517438,110203
1102032037,Lembah Haji,3.443042172452083,97.84380099162605,110203
1102032038,Terutung Payung Gabungan,3.434118777970945,97.85234386815782,110203
1102032039,Lawe Hijo Metuah,3.4528957640228657,97.8551710442751,110203
1102032040,Ampera,3.449133264324451,97.85405320261809,110203
1102032041,Tembilakh Mbakhu,3.4239522268103957,97.85031524935822,110203
1102032042,Kute Lang-Lang Bakhu,3.447117821035983,97.84992317166251,110203
1102042001,Kota Kutacane,3.485533418221604,97.80996496077573,110204
1102042002,Perapat Hilir,3.4770924189205448,97.81231944632025,110204
1102042003,Perapat Hulu,3.4789229826634553,97.80961931793054,110204
1102042004,Muara Lawe Bulan,3.4855055467747746,97.80369660673986,110204
1102042005,Mbarung,3.490470878178417,97.80068490628945,110204
1102042006,Batu Mbulan Asli,3.4964366777164946,97.80583628242005,110204
1102042007,Batu Mbulan I,3.4948964724102307,97.79433778359024,110204
1102042008,Batu Mbulan Ii,3.495526971031897,97.77932813550193,110204
1102042009,Kampung Raja,3.5002960797536256,97.8061093559014,110204
1102042010,Pulonas,3.492211291244874,97.80760037375401,110204
1102042011,Kampung Melayu Gabungan,3.501273716892681,97.8042349385206,110204
1102042012,Terutung Pedi,3.4993170076352533,97.78950423654845,110204
1102042013,Kute Rih,3.46472479968763,97.81850805945155,110204
1102042014,Gumpang Jaya,3.467537086981687,97.82501632806326,110204
1102042015,Pulo Latong,3.4812573459795004,97.81407434691506,110204
1102042016,Kutacane Lama,3.4725871879887773,97.82101405368991,110204
1102042017,Batu Mbulan Mbaru,3.506503157902948,97.79860147965897,110204
1102042018,Pulo Peding,3.5047974318196498,97.80369006524766,110204
1102042019,Mendabe,3.4982227657594245,97.62029341584693,110204
1102042020,Ujung Barat,3.4929152476881313,97.79840603943487,110204
1102042021,Pekhapat Titi Panjang,3.4742060985881276,97.8172558487177,110204
1102042022,Pekhapat Sepakat,3.4726031403159223,97.81226119859811,110204
1102042023,Alas Marancar,3.507941330916358,97.80409093323965,110204
1102042024,Batu Mbulan Sepakat,3.4929871544051583,97.60325469997859,110204
1102042025,Pulo Sanggakh,3.480756813316051,97.80639103538057,110204
1102042026,Melayu I,3.504279243523035,97.80646681791255,110204
1102042027,Mbarung Datuk Saudane,3.482188310385322,97.63923502538042,110204
1102052005,Salang Alas,3.526734108485466,97.80665232406767,110205
1102052009,Kuta Pasir,3.5349646715577965,97.7852771737232,110205
1102052011,Purwodadi,3.52102229412956,97.79539711489011,110205
1102052012,Kuta Tinggi,3.5161030325031994,97.80972425427767,110205
1102052013,Kampung Baru,3.526319000281887,97.78740628245313,110205
1102052014,Peranginan,3.5768604541192293,97.8161210966028,110205
1102052015,Natam,3.5640282017330445,97.7707350157509,110205
1102052025,Kumbang Jaya,3.5318624654380804,97.78876318845485,110205
1102052026,Kumbang Indah,3.518440185970057,97.78686387095868,110205
1102052027,Natam Baru,3.5696805784310035,97.76918736657488,110205
1102052029,Deleng Megakhe,3.5136386722251673,97.80089145826621,110205
1102052030,Lawe Bekung,3.5247156455437034,97.80641061626463,110205
1102052031,Lawe Bekung Tampahan,3.533745988466224,97.80246747316737,110205
1102052032,Badar Indah,3.5156654968319203,97.80546567919328,110205
1102052033,Batu Mbekhong,3.5745985599603802,97.83828270450049,110205
1102052034,Tanah Merah,3.5250605108046864,97.79959660231248,110205
1102052035,Tanoh Megakhe,3.515928825013556,97.80263290103632,110205
1102052036,Lawe Sekerah,3.622116907161998,97.81906892167807,110205
1102062001,Pardomuan II,3.3069431059914054,97.93688660485415,110206
1102062002,Lawe Desky I,3.3153980546749966,97.9485008132825,110206
1102062003,Lawe Desky Sabas,3.335000450102436,97.98380494717642,110206
1102062004,Pardomuan I,3.3006714003653705,97.93891289003005,110206
1102062005,Cinta Damai,3.3283408594947654,97.98191853524334,110206
1102062006,Lawe Perbunga,3.3181512730453417,97.98547129024043,110206
1102062007,Lawe Desky Tongah,3.338553476808722,97.98296797463763,110206
1102062008,Kute Bakti,3.3095714170312345,98.00211970483578,110206
1102062010,Muara Situlen,3.2675303732472547,97.92008568486182,110206
1102062011,Sejahtera,3.291254204406164,97.9591427445043,110206
1102062012,Kute Makmur,3.3420741426527556,97.98221827579664,110206
1102062013,Pardamean,3.2805159131265906,97.9423682818394,110206
1102062014,Lawe Mantik,3.3223805275953437,97.98165791469951,110206
1102062015,Cinta Makmur,3.3163902186346403,97.99348095767317,110206
1102062016,Muara Setia,3.286721910721663,97.9241172097002,110206
1102062017,Tanoh Alas,3.282287186751535,97.97098189608162,110206
1102062018,Sejahtera Baru,3.28108128184084,97.95833212189119,110206
